"Indicator Code","Country or Area Code","Country or Area","Time Code","Year","Value","Value Footnotes"
"SM.POP.NETM","LVA","Latvia","YR1987","1987","42002",""
"SM.POP.NETM","LVA","Latvia","YR1982","1982","39884",""
"SM.POP.NETM","LVA","Latvia","YR1977","1977","41271",""
"SM.POP.NETM","LVA","Latvia","YR1972","1972","54668",""
"SM.POP.NETM","LVA","Latvia","YR1967","1967","69482",""
"SM.POP.NETM","LVA","Latvia","YR1962","1962","76276",""
"SM.POP.NETM","LDC","Least developed countries: UN classification","YR2012","2012","-4741314",""
"SM.POP.NETM","LDC","Least developed countries: UN classification","YR2007","2007","-8375096",""
"SM.POP.NETM","LDC","Least developed countries: UN classification","YR2002","2002","-4296546",""
"SM.POP.NETM","LDC","Least developed countries: UN classification","YR1997","1997","-3862918",""
"SM.POP.NETM","LDC","Least developed countries: UN classification","YR1992","1992","1732313",""
"SM.POP.NETM","LDC","Least developed countries: UN classification","YR1987","1987","-3756203",""
"SM.POP.NETM","LDC","Least developed countries: UN classification","YR1982","1982","-6377448",""
"SM.POP.NETM","LDC","Least developed countries: UN classification","YR1977","1977","-4350241",""
"SM.POP.NETM","LDC","Least developed countries: UN classification","YR1972","1972","-4824809",""
"SM.POP.NETM","LDC","Least developed countries: UN classification","YR1967","1967","-862527",""
"SM.POP.NETM","LDC","Least developed countries: UN classification","YR1962","1962","-886867",""
"SM.POP.NETM","LBN","Lebanon","YR2012","2012","1250000",""
"SM.POP.NETM","LBN","Lebanon","YR2007","2007","183370",""
"SM.POP.NETM","LBN","Lebanon","YR2002","2002","550110",""
"SM.POP.NETM","LBN","Lebanon","YR1997","1997","-29428",""
"SM.POP.NETM","LBN","Lebanon","YR1992","1992","90000",""
"SM.POP.NETM","LBN","Lebanon","YR1987","1987","-228040",""
"SM.POP.NETM","LBN","Lebanon","YR1982","1982","-214381",""
"SM.POP.NETM","LBN","Lebanon","YR1977","1977","-270000",""
"SM.POP.NETM","LBN","Lebanon","YR1972","1972","-10000",""
"SM.POP.NETM","LBN","Lebanon","YR1967","1967","-70002",""
"SM.POP.NETM","LBN","Lebanon","YR1962","1962","20000",""
"SM.POP.NETM","LSO","Lesotho","YR2012","2012","-19998",""
"SM.POP.NETM","LSO","Lesotho","YR2007","2007","-24418",""
"SM.POP.NETM","LSO","Lesotho","YR2002","2002","-34493",""
"SM.POP.NETM","LSO","Lesotho","YR1997","1997","-74427",""
"SM.POP.NETM","LSO","Lesotho","YR1992","1992","-46345",""
"SM.POP.NETM","LSO","Lesotho","YR1987","1987","-62682",""
"SM.POP.NETM","LSO","Lesotho","YR1982","1982","-25760",""
"SM.POP.NETM","LSO","Lesotho","YR1977","1977","-6538",""
"SM.POP.NETM","LSO","Lesotho","YR1972","1972","-24048",""
"SM.POP.NETM","LSO","Lesotho","YR1967","1967","-22400",""
"SM.POP.NETM","LSO","Lesotho","YR1962","1962","-25000",""
"SM.POP.NETM","LBR","Liberia","YR2012","2012","-20000",""
"SM.POP.NETM","LBR","Liberia","YR2007","2007","175585",""
"SM.POP.NETM","LBR","Liberia","YR2002","2002","-50000",""
"SM.POP.NETM","LBR","Liberia","YR1997","1997","450000",""
"SM.POP.NETM","LBR","Liberia","YR1992","1992","-300000",""
"SM.POP.NETM","LBR","Liberia","YR1987","1987","-400000",""
"SM.POP.NETM","LBR","Liberia","YR1982","1982","0",""
"SM.POP.NETM","LBR","Liberia","YR1977","1977","11949",""
"SM.POP.NETM","LBR","Liberia","YR1972","1972","10996",""
"SM.POP.NETM","LBR","Liberia","YR1967","1967","11013",""
"SM.POP.NETM","LBR","Liberia","YR1962","1962","7996",""
"SM.POP.NETM","LBY","Libya","YR2012","2012","-501692",""
"SM.POP.NETM","LBY","Libya","YR2007","2007","-82008",""
"SM.POP.NETM","LBY","Libya","YR2002","2002","-11679",""
"SM.POP.NETM","LBY","Libya","YR1997","1997","8736",""
"SM.POP.NETM","LBY","Libya","YR1992","1992","3965",""
"SM.POP.NETM","LBY","Libya","YR1987","1987","5490",""
"SM.POP.NETM","LBY","Libya","YR1982","1982","113380",""
"SM.POP.NETM","LBY","Libya","YR1977","1977","57534",""
"SM.POP.NETM","LBY","Libya","YR1972","1972","58665",""
"SM.POP.NETM","LBY","Libya","YR1967","1967","48002",""
"SM.POP.NETM","LBY","Libya","YR1962","1962","45891",""
"SM.POP.NETM","LTU","Lithuania","YR2012","2012","-169529",""
"SM.POP.NETM","LTU","Lithuania","YR2007","2007","-141659",""
"SM.POP.NETM","LTU","Lithuania","YR2002","2002","-83738",""
"SM.POP.NETM","LTU","Lithuania","YR1997","1997","-111160",""
"SM.POP.NETM","LTU","Lithuania","YR1992","1992","-100301",""
"SM.POP.NETM","LTU","Lithuania","YR1987","1987","36863",""
"SM.POP.NETM","LTU","Lithuania","YR1982","1982","43804",""
"SM.POP.NETM","LTU","Lithuania","YR1977","1977","38815",""
"SM.POP.NETM","LTU","Lithuania","YR1972","1972","37782",""
"SM.POP.NETM","LTU","Lithuania","YR1967","1967","26314",""
"SM.POP.NETM","LTU","Lithuania","YR1962","1962","24715",""
"SM.POP.NETM","LMY","Low & middle income","YR2012","2012","-15350665",""
"SM.POP.NETM","LMY","Low & middle income","YR2007","2007","-22729859",""
"SM.POP.NETM","LMY","Low & middle income","YR2002","2002","-18714994",""
"SM.POP.NETM","LMY","Low & middle income","YR1997","1997","-14329437",""
"SM.POP.NETM","LMY","Low & middle income","YR1992","1992","-11472337",""
"SM.POP.NETM","LMY","Low & middle income","YR1987","1987","-8501035",""
"SM.POP.NETM","LMY","Low & middle income","YR1982","1982","-7150407",""
"SM.POP.NETM","LMY","Low & middle income","YR1977","1977","-8095133",""
"SM.POP.NETM","LMY","Low & middle income","YR1972","1972","-7032007",""
"SM.POP.NETM","LMY","Low & middle income","YR1967","1967","-4094255",""
"SM.POP.NETM","LMY","Low & middle income","YR1962","1962","-3826648",""
"SM.POP.NETM","LIC","Low income","YR2012","2012","-1115618",""
"SM.POP.NETM","LIC","Low income","YR2007","2007","-2543110",""
"SM.POP.NETM","LIC","Low income","YR2002","2002","-983039",""
"SM.POP.NETM","LIC","Low income","YR1997","1997","-2112809",""
"SM.POP.NETM","LIC","Low income","YR1992","1992","749912",""
"SM.POP.NETM","LIC","Low income","YR1987","1987","-3088354",""
"SM.POP.NETM","LIC","Low income","YR1982","1982","-5714429",""
"SM.POP.NETM","LIC","Low income","YR1977","1977","-3163339",""
"SM.POP.NETM","LIC","Low income","YR1972","1972","-1271457",""
"SM.POP.NETM","LIC","Low income","YR1967","1967","-63036",""
"SM.POP.NETM","LIC","Low income","YR1962","1962","-510960",""
"SM.POP.NETM","LMC","Lower middle income","YR2012","2012","-15784815",""
"SM.POP.NETM","LMC","Lower middle income","YR2007","2007","-17104727",""
"SM.POP.NETM","LMC","Lower middle income","YR2002","2002","-14179486",""
"SM.POP.NETM","LMC","Lower middle income","YR1997","1997","-8651606",""
"SM.POP.NETM","LMC","Lower middle income","YR1992","1992","-5635256",""
"SM.POP.NETM","LMC","Lower middle income","YR1987","1987","-3343466",""
"SM.POP.NETM","LMC","Lower middle income","YR1982","1982","-1579249",""
"SM.POP.NETM","LMC","Lower middle income","YR1977","1977","-1846086",""
"SM.POP.NETM","LMC","Lower middle income","YR1972","1972","-2519524",""
"SM.POP.NETM","LMC","Lower middle income","YR1967","1967","-1858025",""
"SM.POP.NETM","LMC","Lower middle income","YR1962","1962","100180",""
"SM.POP.NETM","LUX","Luxembourg","YR2012","2012","48704",""
"SM.POP.NETM","LUX","Luxembourg","YR2007","2007","42279",""
"SM.POP.NETM","LUX","Luxembourg","YR2002","2002","14473",""
"SM.POP.NETM","LUX","Luxembourg","YR1997","1997","19940",""
"SM.POP.NETM","LUX","Luxembourg","YR1992","1992","20040",""
"SM.POP.NETM","LUX","Luxembourg","YR1987","1987","12831",""
"SM.POP.NETM","LUX","Luxembourg","YR1982","1982","2552",""
"SM.POP.NETM","LUX","Luxembourg","YR1977","1977","11846",""
"SM.POP.NETM","LUX","Luxembourg","YR1972","1972","15284",""
"SM.POP.NETM","LUX","Luxembourg","YR1967","1967","5918",""
"SM.POP.NETM","LUX","Luxembourg","YR1962","1962","8527",""
"SM.POP.NETM","MAC","Macao SAR, China","YR2012","2012","35000",""
"SM.POP.NETM","MAC","Macao SAR, China","YR2007","2007","56322",""
"SM.POP.NETM","MAC","Macao SAR, China","YR2002","2002","29866",""
"SM.POP.NETM","MAC","Macao SAR, China","YR1997","1997","20203",""
"SM.POP.NETM","MAC","Macao SAR, China","YR1992","1992","18844",""
"SM.POP.NETM","MAC","Macao SAR, China","YR1987","1987","37411",""
"SM.POP.NETM","MAC","Macao SAR, China","YR1982","1982","32747",""
"SM.POP.NETM","MAC","Macao SAR, China","YR1977","1977","-6011",""
"SM.POP.NETM","MAC","Macao SAR, China","YR1972","1972","-7003",""
"SM.POP.NETM","MAC","Macao SAR, China","YR1967","1967","36083",""
"SM.POP.NETM","MAC","Macao SAR, China","YR1962","1962","19802",""
"SM.POP.NETM","MKD","Macedonia, FYR","YR2012","2012","-4999",""
"SM.POP.NETM","MKD","Macedonia, FYR","YR2007","2007","-4999",""
"SM.POP.NETM","MKD","Macedonia, FYR","YR2002","2002","-15272",""
"SM.POP.NETM","MKD","Macedonia, FYR","YR1997","1997","-4999",""
"SM.POP.NETM","MKD","Macedonia, FYR","YR1992","1992","-133498",""
"SM.POP.NETM","MKD","Macedonia, FYR","YR1987","1987","-98818",""
"SM.POP.NETM","MKD","Macedonia, FYR","YR1982","1982","-72752",""
"SM.POP.NETM","MKD","Macedonia, FYR","YR1977","1977","-14749",""
"SM.POP.NETM","MKD","Macedonia, FYR","YR1972","1972","-61002",""
"SM.POP.NETM","MKD","Macedonia, FYR","YR1967","1967","-28981",""
"SM.POP.NETM","MKD","Macedonia, FYR","YR1962","1962","-40940",""
"SM.POP.NETM","MDG","Madagascar","YR2012","2012","-5000",""
"SM.POP.NETM","MDG","Madagascar","YR2007","2007","-5000",""
"SM.POP.NETM","MDG","Madagascar","YR2002","2002","-5000",""
"SM.POP.NETM","MDG","Madagascar","YR1997","1997","-6000",""
"SM.POP.NETM","MDG","Madagascar","YR1992","1992","-7000",""
"SM.POP.NETM","MDG","Madagascar","YR1987","1987","-8000",""
"SM.POP.NETM","MDG","Madagascar","YR1982","1982","-8000",""
"SM.POP.NETM","MDG","Madagascar","YR1977","1977","-30000",""
"SM.POP.NETM","MDG","Madagascar","YR1972","1972","-19000",""
"SM.POP.NETM","MDG","Madagascar","YR1967","1967","-8000",""
"SM.POP.NETM","MDG","Madagascar","YR1962","1962","0",""
"SM.POP.NETM","MWI","Malawi","YR2012","2012","-30000",""
"SM.POP.NETM","MWI","Malawi","YR2007","2007","-36820",""
"SM.POP.NETM","MWI","Malawi","YR2002","2002","-36820",""
"SM.POP.NETM","MWI","Malawi","YR1997","1997","-36820",""
"SM.POP.NETM","MWI","Malawi","YR1992","1992","-899584",""
"SM.POP.NETM","MWI","Malawi","YR1987","1987","913937",""
"SM.POP.NETM","MWI","Malawi","YR1982","1982","-28605",""
"SM.POP.NETM","MWI","Malawi","YR1977","1977","-33348",""
"SM.POP.NETM","MWI","Malawi","YR1972","1972","-52404",""
"SM.POP.NETM","MWI","Malawi","YR1967","1967","-61928",""
"SM.POP.NETM","MWI","Malawi","YR1962","1962","-61928",""
"SM.POP.NETM","MYS","Malaysia","YR2012","2012","450000",""
"SM.POP.NETM","MYS","Malaysia","YR2007","2007","652234",""
"SM.POP.NETM","MYS","Malaysia","YR2002","2002","490830",""
"SM.POP.NETM","MYS","Malaysia","YR1997","1997","397501",""
"SM.POP.NETM","MYS","Malaysia","YR1992","1992","298812",""
"SM.POP.NETM","MYS","Malaysia","YR1987","1987","435408",""
"SM.POP.NETM","MYS","Malaysia","YR1982","1982","158020",""
"SM.POP.NETM","MYS","Malaysia","YR1977","1977","-6950",""
"SM.POP.NETM","MYS","Malaysia","YR1972","1972","-31056",""
"SM.POP.NETM","MYS","Malaysia","YR1967","1967","-18722",""
"SM.POP.NETM","MYS","Malaysia","YR1962","1962","80684",""
"SM.POP.NETM","MDV","Maldives","YR2012","2012","-53",""
"SM.POP.NETM","MDV","Maldives","YR2007","2007","-53",""
"SM.POP.NETM","MDV","Maldives","YR2002","2002","-105",""
"SM.POP.NETM","MDV","Maldives","YR1997","1997","-1100",""
"SM.POP.NETM","MDV","Maldives","YR1992","1992","-3072",""
"SM.POP.NETM","MDV","Maldives","YR1987","1987","-2605",""
"SM.POP.NETM","MDV","Maldives","YR1982","1982","0",""
"SM.POP.NETM","MDV","Maldives","YR1977","1977","0",""
"SM.POP.NETM","MDV","Maldives","YR1972","1972","2415",""
"SM.POP.NETM","MDV","Maldives","YR1967","1967","-2904",""
"SM.POP.NETM","MDV","Maldives","YR1962","1962","-581",""
"SM.POP.NETM","MLI","Mali","YR2012","2012","-302449",""
"SM.POP.NETM","MLI","Mali","YR2007","2007","-100823",""
"SM.POP.NETM","MLI","Mali","YR2002","2002","-67110",""
"SM.POP.NETM","MLI","Mali","YR1997","1997","-141950",""
"SM.POP.NETM","MLI","Mali","YR1992","1992","-173489",""
"SM.POP.NETM","MLI","Mali","YR1987","1987","-480652",""
"SM.POP.NETM","MLI","Mali","YR1982","1982","-218064",""
"SM.POP.NETM","MLI","Mali","YR1977","1977","-174998",""
"SM.POP.NETM","MLI","Mali","YR1972","1972","-95585",""
"SM.POP.NETM","MLI","Mali","YR1967","1967","-98235",""
"SM.POP.NETM","MLI","Mali","YR1962","1962","-70243",""
"SM.POP.NETM","MLT","Malta","YR2012","2012","6252",""
"SM.POP.NETM","MLT","Malta","YR2007","2007","13525",""
"SM.POP.NETM","MLT","Malta","YR2002","2002","5760",""
"SM.POP.NETM","MLT","Malta","YR1997","1997","4316",""
"SM.POP.NETM","MLT","Malta","YR1992","1992","2893",""
"SM.POP.NETM","MLT","Malta","YR1987","1987","1159",""
"SM.POP.NETM","MLT","Malta","YR1982","1982","2880",""
"SM.POP.NETM","MLT","Malta","YR1977","1977","-4843",""
"SM.POP.NETM","MLT","Malta","YR1972","1972","-9682",""
"SM.POP.NETM","MLT","Malta","YR1967","1967","-12601",""
"SM.POP.NETM","MLT","Malta","YR1962","1962","-26384",""
"SM.POP.NETM","MRT","Mauritania","YR2012","2012","-20000",""
"SM.POP.NETM","MRT","Mauritania","YR2007","2007","-20000",""
"SM.POP.NETM","MRT","Mauritania","YR2002","2002","30000",""
"SM.POP.NETM","MRT","Mauritania","YR1997","1997","9900",""
"SM.POP.NETM","MRT","Mauritania","YR1992","1992","-14700",""
"SM.POP.NETM","MRT","Mauritania","YR1987","1987","-30300",""
"SM.POP.NETM","MRT","Mauritania","YR1982","1982","-16100",""
"SM.POP.NETM","MRT","Mauritania","YR1977","1977","-9700",""
"SM.POP.NETM","MRT","Mauritania","YR1972","1972","-5950",""
"SM.POP.NETM","MRT","Mauritania","YR1967","1967","-2760",""
"SM.POP.NETM","MRT","Mauritania","YR1962","1962","-1820",""
"SM.POP.NETM","MUS","Mauritius","YR2012","2012","0",""
"SM.POP.NETM","MUS","Mauritius","YR2007","2007","-12079",""
"SM.POP.NETM","MUS","Mauritius","YR2002","2002","-19372",""
"SM.POP.NETM","MUS","Mauritius","YR1997","1997","-8858",""
"SM.POP.NETM","MUS","Mauritius","YR1992","1992","-5611",""
"SM.POP.NETM","MUS","Mauritius","YR1987","1987","-35977",""
"SM.POP.NETM","MUS","Mauritius","YR1982","1982","-21632",""
"SM.POP.NETM","MUS","Mauritius","YR1977","1977","-20617",""
"SM.POP.NETM","MUS","Mauritius","YR1972","1972","-20463",""
"SM.POP.NETM","MUS","Mauritius","YR1967","1967","-29156",""
"SM.POP.NETM","MUS","Mauritius","YR1962","1962","-30869",""
"SM.POP.NETM","MEX","Mexico","YR2012","2012","-523585",""
"SM.POP.NETM","MEX","Mexico","YR2007","2007","-409596",""
"SM.POP.NETM","MEX","Mexico","YR2002","2002","-2841190",""
"SM.POP.NETM","MEX","Mexico","YR1997","1997","-1844707",""
"SM.POP.NETM","MEX","Mexico","YR1992","1992","-1302868",""
"SM.POP.NETM","MEX","Mexico","YR1987","1987","-1535834",""
"SM.POP.NETM","MEX","Mexico","YR1982","1982","-1519000",""
"SM.POP.NETM","MEX","Mexico","YR1977","1977","-1212001",""
"SM.POP.NETM","MEX","Mexico","YR1972","1972","-899999",""
"SM.POP.NETM","MEX","Mexico","YR1967","1967","-620001",""
"SM.POP.NETM","MEX","Mexico","YR1962","1962","-411004",""
"SM.POP.NETM","FSM","Micronesia, Fed. Sts.","YR2012","2012","-8192",""
"SM.POP.NETM","FSM","Micronesia, Fed. Sts.","YR2007","2007","-12132",""
"SM.POP.NETM","FSM","Micronesia, Fed. Sts.","YR2002","2002","-12850",""
"SM.POP.NETM","FSM","Micronesia, Fed. Sts.","YR1997","1997","-13618",""
"SM.POP.NETM","FSM","Micronesia, Fed. Sts.","YR1992","1992","-2234",""
"SM.POP.NETM","FSM","Micronesia, Fed. Sts.","YR1987","1987","-2461",""
"SM.POP.NETM","FSM","Micronesia, Fed. Sts.","YR1982","1982","0",""
"SM.POP.NETM","FSM","Micronesia, Fed. Sts.","YR1977","1977","-548",""
"SM.POP.NETM","FSM","Micronesia, Fed. Sts.","YR1972","1972","-7997",""
"SM.POP.NETM","FSM","Micronesia, Fed. Sts.","YR1967","1967","0",""
"SM.POP.NETM","FSM","Micronesia, Fed. Sts.","YR1962","1962","0",""
"SM.POP.NETM","MEA","Middle East & North Africa (all income levels)","YR2012","2012","-213002",""
"SM.POP.NETM","MEA","Middle East & North Africa (all income levels)","YR2007","2007","5031419",""
"SM.POP.NETM","MEA","Middle East & North Africa (all income levels)","YR2002","2002","1045034",""
"SM.POP.NETM","MEA","Middle East & North Africa (all income levels)","YR1997","1997","18067",""
"SM.POP.NETM","MEA","Middle East & North Africa (all income levels)","YR1992","1992","-1961791",""
"SM.POP.NETM","MEA","Middle East & North Africa (all income levels)","YR1987","1987","906434",""
"SM.POP.NETM","MEA","Middle East & North Africa (all income levels)","YR1982","1982","2711242",""
"SM.POP.NETM","MEA","Middle East & North Africa (all income levels)","YR1977","1977","406941",""
"SM.POP.NETM","MEA","Middle East & North Africa (all income levels)","YR1972","1972","-651693",""
"SM.POP.NETM","MEA","Middle East & North Africa (all income levels)","YR1967","1967","-731461",""
"SM.POP.NETM","MEA","Middle East & North Africa (all income levels)","YR1962","1962","-299675",""
"SM.POP.NETM","MNA","Middle East & North Africa (developing only)","YR2012","2012","-3615666",""
"SM.POP.NETM","MNA","Middle East & North Africa (developing only)","YR2007","2007","-1442624",""
"SM.POP.NETM","MNA","Middle East & North Africa (developing only)","YR2002","2002","-1686956",""
"SM.POP.NETM","MNA","Middle East & North Africa (developing only)","YR1997","1997","-752761",""
"SM.POP.NETM","MNA","Middle East & North Africa (developing only)","YR1992","1992","-2219266",""
"SM.POP.NETM","MNA","Middle East & North Africa (developing only)","YR1987","1987","-204318",""
"SM.POP.NETM","MNA","Middle East & North Africa (developing only)","YR1982","1982","855807",""
"SM.POP.NETM","MNA","Middle East & North Africa (developing only)","YR1977","1977","-1303996",""
"SM.POP.NETM","MNA","Middle East & North Africa (developing only)","YR1972","1972","-1733109",""
"SM.POP.NETM","MNA","Middle East & North Africa (developing only)","YR1967","1967","-1178377",""
"SM.POP.NETM","MNA","Middle East & North Africa (developing only)","YR1962","1962","-801516",""
"SM.POP.NETM","MIC","Middle income","YR2012","2012","-14235047",""
"SM.POP.NETM","MIC","Middle income","YR2007","2007","-20186749",""
"SM.POP.NETM","MIC","Middle income","YR2002","2002","-17731955",""
"SM.POP.NETM","MIC","Middle income","YR1997","1997","-12216628",""
"SM.POP.NETM","MIC","Middle income","YR1992","1992","-12222249",""
"SM.POP.NETM","MIC","Middle income","YR1987","1987","-5412681",""
"SM.POP.NETM","MIC","Middle income","YR1982","1982","-1435978",""
"SM.POP.NETM","MIC","Middle income","YR1977","1977","-4931794",""
"SM.POP.NETM","MIC","Middle income","YR1972","1972","-5760550",""
"SM.POP.NETM","MIC","Middle income","YR1967","1967","-4031219",""
"SM.POP.NETM","MIC","Middle income","YR1962","1962","-3315688",""
"SM.POP.NETM","MDA","Moldova","YR2012","2012","-9529",""
"SM.POP.NETM","MDA","Moldova","YR2007","2007","-47911",""
"SM.POP.NETM","MDA","Moldova","YR2002","2002","-12079",""
"SM.POP.NETM","MDA","Moldova","YR1997","1997","-165309",""
"SM.POP.NETM","MDA","Moldova","YR1992","1992","-131953",""
"SM.POP.NETM","MDA","Moldova","YR1987","1987","-84531",""
"SM.POP.NETM","MDA","Moldova","YR1982","1982","-9185",""
"SM.POP.NETM","MDA","Moldova","YR1977","1977","-26414",""
"SM.POP.NETM","MDA","Moldova","YR1972","1972","55824",""
"SM.POP.NETM","MDA","Moldova","YR1967","1967","74449",""
"SM.POP.NETM","MDA","Moldova","YR1962","1962","100890",""
"SM.POP.NETM","MNG","Mongolia","YR2012","2012","-15001",""
"SM.POP.NETM","MNG","Mongolia","YR2007","2007","-15001",""
"SM.POP.NETM","MNG","Mongolia","YR2002","2002","-15001",""
"SM.POP.NETM","MNG","Mongolia","YR1997","1997","-52463",""
"SM.POP.NETM","MNG","Mongolia","YR1992","1992","-88432",""
"SM.POP.NETM","MNG","Mongolia","YR1987","1987","0",""
"SM.POP.NETM","MNG","Mongolia","YR1982","1982","0",""
"SM.POP.NETM","MNG","Mongolia","YR1977","1977","0",""
"SM.POP.NETM","MNG","Mongolia","YR1972","1972","0",""
"SM.POP.NETM","MNG","Mongolia","YR1967","1967","0",""
"SM.POP.NETM","MNG","Mongolia","YR1962","1962","0",""
"SM.POP.NETM","MNE","Montenegro","YR2012","2012","-2412",""
"SM.POP.NETM","MNE","Montenegro","YR2007","2007","-3108",""
"SM.POP.NETM","MNE","Montenegro","YR2002","2002","-7999",""
"SM.POP.NETM","MNE","Montenegro","YR1997","1997","-21588",""
"SM.POP.NETM","MNE","Montenegro","YR1992","1992","-20249",""
"SM.POP.NETM","MNE","Montenegro","YR1987","1987","-29965",""
"SM.POP.NETM","MNE","Montenegro","YR1982","1982","-2001",""
"SM.POP.NETM","MNE","Montenegro","YR1977","1977","-7401",""
"SM.POP.NETM","MNE","Montenegro","YR1972","1972","-2001",""
"SM.POP.NETM","MNE","Montenegro","YR1967","1967","-53773",""
"SM.POP.NETM","MNE","Montenegro","YR1962","1962","-2001",""
"SM.POP.NETM","MAR","Morocco","YR2012","2012","-310624",""
"SM.POP.NETM","MAR","Morocco","YR2007","2007","-577912",""
"SM.POP.NETM","MAR","Morocco","YR2002","2002","-694821",""
"SM.POP.NETM","MAR","Morocco","YR1997","1997","-559380",""
"SM.POP.NETM","MAR","Morocco","YR1992","1992","-466627",""
"SM.POP.NETM","MAR","Morocco","YR1987","1987","-418575",""
"SM.POP.NETM","MAR","Morocco","YR1982","1982","-320659",""
"SM.POP.NETM","MAR","Morocco","YR1977","1977","-293328",""
"SM.POP.NETM","MAR","Morocco","YR1972","1972","-497677",""
"SM.POP.NETM","MAR","Morocco","YR1967","1967","-477753",""
"SM.POP.NETM","MAR","Morocco","YR1962","1962","-240922",""
"SM.POP.NETM","MOZ","Mozambique","YR2012","2012","-25000",""
"SM.POP.NETM","MOZ","Mozambique","YR2007","2007","-50000",""
"SM.POP.NETM","MOZ","Mozambique","YR2002","2002","37504",""
"SM.POP.NETM","MOZ","Mozambique","YR1997","1997","-50000",""
"SM.POP.NETM","MOZ","Mozambique","YR1992","1992","650000",""
"SM.POP.NETM","MOZ","Mozambique","YR1987","1987","-1300000",""
"SM.POP.NETM","MOZ","Mozambique","YR1982","1982","-373366",""
"SM.POP.NETM","MOZ","Mozambique","YR1977","1977","87373",""
"SM.POP.NETM","MOZ","Mozambique","YR1972","1972","-23500",""
"SM.POP.NETM","MOZ","Mozambique","YR1967","1967","-23500",""
"SM.POP.NETM","MOZ","Mozambique","YR1962","1962","-23500",""
"SM.POP.NETM","MMR","Myanmar","YR2012","2012","-474278",""
"SM.POP.NETM","MMR","Myanmar","YR2007","2007","-1466799",""
"SM.POP.NETM","MMR","Myanmar","YR2002","2002","-1372688",""
"SM.POP.NETM","MMR","Myanmar","YR1997","1997","-537998",""
"SM.POP.NETM","MMR","Myanmar","YR1992","1992","-699993",""
"SM.POP.NETM","MMR","Myanmar","YR1987","1987","-200000",""
"SM.POP.NETM","MMR","Myanmar","YR1982","1982","-54656",""
"SM.POP.NETM","MMR","Myanmar","YR1977","1977","0",""
"SM.POP.NETM","MMR","Myanmar","YR1972","1972","0",""
"SM.POP.NETM","MMR","Myanmar","YR1967","1967","0",""
"SM.POP.NETM","MMR","Myanmar","YR1962","1962","0",""
"SM.POP.NETM","NAM","Namibia","YR2012","2012","-1371",""
"SM.POP.NETM","NAM","Namibia","YR2007","2007","-50000",""
"SM.POP.NETM","NAM","Namibia","YR2002","2002","-50000",""
"SM.POP.NETM","NAM","Namibia","YR1997","1997","35497",""
"SM.POP.NETM","NAM","Namibia","YR1992","1992","23492",""
"SM.POP.NETM","NAM","Namibia","YR1987","1987","74791",""
"SM.POP.NETM","NAM","Namibia","YR1982","1982","-29139",""
"SM.POP.NETM","NAM","Namibia","YR1977","1977","-44585",""
"SM.POP.NETM","NAM","Namibia","YR1972","1972","-2825",""
"SM.POP.NETM","NAM","Namibia","YR1967","1967","-870",""
"SM.POP.NETM","NAM","Namibia","YR1962","1962","0",""
"SM.POP.NETM","NPL","Nepal","YR2012","2012","-372369",""
"SM.POP.NETM","NPL","Nepal","YR2007","2007","-1023896",""
"SM.POP.NETM","NPL","Nepal","YR2002","2002","-922843",""
"SM.POP.NETM","NPL","Nepal","YR1997","1997","-464703",""
"SM.POP.NETM","NPL","Nepal","YR1992","1992","76064",""
"SM.POP.NETM","NPL","Nepal","YR1987","1987","-216407",""
"SM.POP.NETM","NPL","Nepal","YR1982","1982","-101147",""
"SM.POP.NETM","NPL","Nepal","YR1977","1977","-41002",""
"SM.POP.NETM","NPL","Nepal","YR1972","1972","-5799",""
"SM.POP.NETM","NPL","Nepal","YR1967","1967","-21075",""
"SM.POP.NETM","NPL","Nepal","YR1962","1962","-70000",""
"SM.POP.NETM","NLD","Netherlands","YR2012","2012","110006",""
"SM.POP.NETM","NLD","Netherlands","YR2007","2007","55674",""
"SM.POP.NETM","NLD","Netherlands","YR2002","2002","144620",""
"SM.POP.NETM","NLD","Netherlands","YR1997","1997","153553",""
"SM.POP.NETM","NLD","Netherlands","YR1992","1992","220083",""
"SM.POP.NETM","NLD","Netherlands","YR1987","1987","133845",""
"SM.POP.NETM","NLD","Netherlands","YR1982","1982","79525",""
"SM.POP.NETM","NLD","Netherlands","YR1977","1977","180718",""
"SM.POP.NETM","NLD","Netherlands","YR1972","1972","179460",""
"SM.POP.NETM","NLD","Netherlands","YR1967","1967","54636",""
"SM.POP.NETM","NLD","Netherlands","YR1962","1962","11589",""
"SM.POP.NETM","NCL","New Caledonia","YR2012","2012","5660",""
"SM.POP.NETM","NCL","New Caledonia","YR2007","2007","4234",""
"SM.POP.NETM","NCL","New Caledonia","YR2002","2002","4771",""
"SM.POP.NETM","NCL","New Caledonia","YR1997","1997","5571",""
"SM.POP.NETM","NCL","New Caledonia","YR1992","1992","4778",""
"SM.POP.NETM","NCL","New Caledonia","YR1987","1987","475",""
"SM.POP.NETM","NCL","New Caledonia","YR1982","1982","-2085",""
"SM.POP.NETM","NCL","New Caledonia","YR1977","1977","-1222",""
"SM.POP.NETM","NCL","New Caledonia","YR1972","1972","6442",""
"SM.POP.NETM","NCL","New Caledonia","YR1967","1967","1106",""
"SM.POP.NETM","NCL","New Caledonia","YR1962","1962","3347",""
"SM.POP.NETM","NZL","New Zealand","YR2012","2012","7265",""
